Sample	Glyco_Genes_Sum	Corr
Tumor.162	15277.4135	0.523809523809524
Tumor.163	6931.907	0.619047619047619
Tumor.164	6612.1922	0.761904761904762
Tumor.165	4112.8738	0.619047619047619
Tumor.166	7676.4435	0.785714285714286
Tumor.167	5816.2524	0.595238095238095
Tumor.168	11485.22	0.523809523809524
Tumor.169	6556.4653	0.523809523809524
Tumor.170	6114.0748	0.595238095238095
Tumor.171	6478.1295	0.619047619047619
Tumor.172	8183.9286	0.595238095238095
Tumor.173	16012.5306	0.523809523809524
Tumor.174	8486.9148	0.523809523809524
Tumor.175	8891.4227	0.547619047619048
Tumor.176	5120.5205	0.619047619047619
Tumor.177	11789.8222	0.571428571428572
Tumor.178	5789.3141	0.5
Tumor.179	6362.4124	0.761904761904762
Tumor.180	6090.0633	0.5
Tumor.181	7456.165	0.547619047619048
Tumor.182	8696.2323	0.714285714285714
Tumor.183	6761.6883	0.619047619047619
Tumor.184	6096.0879	0.619047619047619
Tumor.185	17801.9237	0.547619047619048
Tumor.186	8513.6487	0.5
Tumor.187	6537.7395	0.80952380952381
Tumor.188	16715.4555	0.5
Tumor.189	5776.5103	0.619047619047619
Tumor.190	4462.1997	0.571428571428572
Tumor.191	8487.5608	0.595238095238095
Tumor.192	11206.7513	0.571428571428572
Tumor.193	10836.0866	0.523809523809524
Tumor.194	6027.5492	0.619047619047619
Tumor.195	4291.7258	0.523809523809524
Tumor.196	6721.1179	0.476190476190476
Tumor.197	5611.1536	0.5
Tumor.198	7064.8033	0.619047619047619
Tumor.199	8710.9767	0.523809523809524
Tumor.200	8429.0256	0.523809523809524
Tumor.201	13338.1529	0.619047619047619
Tumor.202	7466.4337	0.571428571428572
Tumor.203	12516.7125	0.428571428571429
Tumor.204	8286.8554	0.5
Tumor.205	6995.984	0.595238095238095
Tumor.206	6593.9529	0.595238095238095
Tumor.207	7081.1226	0.523809523809524
Tumor.208	10417.8065	0.523809523809524
Tumor.209	8171.5304	0.523809523809524
Tumor.210	6397.5449	0.547619047619048
Tumor.211	6493.3118	0.547619047619048
Tumor.212	6897.9242	0.738095238095238
Tumor.213	9996.6817	0.523809523809524
Tumor.214	9473.2137	0.595238095238095
Tumor.215	5262.5556	0.619047619047619
Tumor.216	6411.7528	0.619047619047619
Tumor.217	8188.4771	0.619047619047619
Tumor.218	10348.4444	0.5
Tumor.219	6488.4129	0.523809523809524
Tumor.220	10422.6934	0.476190476190476
Tumor.221	7274.7691	0.571428571428572
Tumor.222	7563.5004	0.523809523809524
Tumor.223	11606.9611	0.5
Tumor.224	8030.7754	0.785714285714286
Tumor.225	5368.1274	0.5
Tumor.226	5197.3797	0.5
Tumor.227	9738.4766	0.523809523809524
Tumor.228	7203.689	0.761904761904762
Tumor.229	4907.6304	0.452380952380952
Tumor.230	11644.4453	0.5
Tumor.231	2203.0744	0.761904761904762
Tumor.232	5765.8787	0.619047619047619
Tumor.233	6827.0203	0.714285714285714
Tumor.234	3975.8825	0.5
Tumor.235	14635.9532	0.547619047619048
Tumor.236	5862.575	0.5
Tumor.237	5595.3828	0.571428571428572
Tumor.238	8345.1995	0.547619047619048
Tumor.239	7455.952	0.523809523809524
Tumor.240	8987.742	0.428571428571429
Tumor.241	7640.9637	0.547619047619048
Tumor.242	7686.6072	0.452380952380952
Tumor.243	6640.0498	0.5
Tumor.244	8415.1297	0.5
