Sample	Glyco_Genes_Sum	Corr
Tumor.588	3087.6011	0.523809523809524
Tumor.589	3537.6341	0.619047619047619
Tumor.590	3888.4295	0.785714285714286
Tumor.591	6491.4945	0.523809523809524
Tumor.592	3940.0774	0.523809523809524
Tumor.593	1841.928	0.571428571428572
Tumor.594	3615.7928	0.571428571428572
Tumor.595	4446.2621	0.690476190476191
Tumor.596	7950.7569	0.523809523809524
Tumor.597	4778.192	0.571428571428572
Tumor.598	4410.2998	0.523809523809524
Tumor.599	7166.0002	0.5
Tumor.600	3599.3198	0.595238095238095
Tumor.601	3069.9496	0.547619047619048
Tumor.602	7311.0671	0.452380952380952
Tumor.603	4936.6732	0.5
Tumor.604	4243.6096	0.571428571428572
Tumor.605	3586.9145	0.619047619047619
Tumor.606	4429.6578	0.5
Tumor.607	3045.3717	0.523809523809524
Tumor.608	2269.6809	0.690476190476191
Tumor.609	3701.9396	0.571428571428572
Tumor.610	3972.6	0.571428571428572
Tumor.611	3068.8595	0.571428571428572
Tumor.612	7710.5507	0.476190476190476
Tumor.613	3130.9469	0.714285714285714
Tumor.614	10355.0698	0.5
Tumor.615	3244.4664	0.738095238095238
Tumor.616	2912.7843	0.476190476190476
Tumor.617	3896.5139	0.690476190476191
Tumor.618	7497.2823	0.690476190476191
Tumor.619	3094.5139	0.571428571428572
Tumor.620	3120.43	0.5
Tumor.621	4109.8437	0.738095238095238
Tumor.622	3309.6374	0.619047619047619
Tumor.623	2816.3831	0.761904761904762
Tumor.624	6300.7842	0.690476190476191
Tumor.625	3038.1376	0.785714285714286
Tumor.626	2801.3174	0.80952380952381
Tumor.627	6334.2476	0.595238095238095
Tumor.628	3097.7085	0.761904761904762
Tumor.629	6240.3172	0.571428571428572
Tumor.630	4319.9702	0.571428571428572
Tumor.631	5059.3406	0.761904761904762
Tumor.632	3720.4566	0.523809523809524
Tumor.633	3322.9271	0.80952380952381
Tumor.634	6172.0823	0.5
Tumor.635	3809.7537	0.80952380952381
Tumor.636	3581.0611	0.476190476190476
Tumor.637	3261.3907	0.666666666666667
Tumor.638	5936.6248	0.476190476190476
Tumor.639	3792.7165	0.523809523809524
Tumor.640	4481.993	0.523809523809524
Tumor.641	3484.9345	0.666666666666667
Tumor.642	3032.7581	0.666666666666667
Tumor.643	5559.7224	0.761904761904762
Tumor.644	2756.0571	0.523809523809524
Tumor.645	3545.0922	0.523809523809524
Tumor.646	1503.6145	0.523809523809524
Tumor.647	3665.5907	0.642857142857143
Tumor.648	3599.7504	0.80952380952381
Tumor.649	3329.9092	0.761904761904762
Tumor.650	7268.1576	0.452380952380952
Tumor.651	4251.9884	0.761904761904762
Tumor.652	3381.7824	0.523809523809524
Tumor.653	7672.4053	0.452380952380952
Tumor.654	3903.5807	0.523809523809524
Tumor.655	6918.3282	0.619047619047619
Tumor.656	5544.1724	0.761904761904762
Tumor.657	4793.4741	0.619047619047619
Tumor.658	3064.6757	0.571428571428572
Tumor.659	5657.2981	0.523809523809524
Tumor.660	3380.8361	0.619047619047619
Tumor.661	2515.9052	0.761904761904762
Tumor.662	3284.1497	0.785714285714286
Tumor.663	6316.1556	0.476190476190476
Tumor.664	3156.5459	0.619047619047619
Tumor.665	4603.5799	0.523809523809524
Tumor.666	4129.3815	0.547619047619048
Tumor.667	4588.3973	0.523809523809524
Tumor.668	3440.3567	0.571428571428572
Tumor.669	4408.6647	0.80952380952381
Tumor.670	1390.2715	0.785714285714286
Tumor.671	7504.2387	0.714285714285714
Tumor.672	6547.3553	0.476190476190476
Tumor.673	3925.7893	0.690476190476191
Tumor.674	2792.6117	0.571428571428572
Tumor.675	9484.2994	0.452380952380952
