Sample	Glyco_Genes_Sum	Corr
Tumor.343	7618.3891	0.428571428571429
Tumor.344	9215.0928	0.619047619047619
Tumor.345	12153.7558	0.5
Tumor.346	2925.8615	0.428571428571429
Tumor.347	4998.4327	0.523809523809524
Tumor.348	4660.9976	0.523809523809524
Tumor.349	13379.6324	0.428571428571429
Tumor.350	12396.9337	0.547619047619048
Tumor.351	7800.9339	0.547619047619048
Tumor.352	11962.2751	0.428571428571429
Tumor.353	11895.9615	0.428571428571429
Tumor.354	11879.6086	0.428571428571429
Tumor.355	11712.3222	0.428571428571429
Tumor.356	10722.3855	0.571428571428572
Tumor.357	8480.6108	0.452380952380952
Tumor.358	10819.6581	0.452380952380952
Tumor.359	10810.8663	0.595238095238095
Tumor.360	8642.7667	0.547619047619048
Tumor.361	11048.0997	0.476190476190476
Tumor.362	13412.9521	0.452380952380952
Tumor.363	6487.2106	0.595238095238095
Tumor.364	6125.708	0.452380952380952
Tumor.365	9494.4148	0.452380952380952
Tumor.366	9392.7638	0.428571428571429
Tumor.367	10415.6048	0.523809523809524
Tumor.368	7156.8628	0.642857142857143
Tumor.369	9674.9495	0.547619047619048
Tumor.370	10953.2486	0.5
Tumor.371	5085.1382	0.476190476190476
Tumor.372	9305.3142	0.428571428571429
Tumor.373	5529.7297	0.547619047619048
Tumor.374	13158.5034	0.619047619047619
Tumor.375	10715.1642	0.452380952380952
Tumor.376	8577.7713	0.428571428571429
Tumor.377	6086.189	0.5
Tumor.378	8249.1331	0.428571428571429
Tumor.379	1231.5929	0.357142857142857
Tumor.380	12172.1699	0.428571428571429
Tumor.381	8210.1462	0.428571428571429
Tumor.382	10303.79	0.5
Tumor.383	7849.6559	0.476190476190476
Tumor.384	7851.4091	0.5
Tumor.385	2215.167	0.5
Tumor.386	9306.7974	0.619047619047619
Tumor.387	15034.8185	0.5
Tumor.388	9376.2532	0.452380952380952
Tumor.389	9538.9063	0.547619047619048
Tumor.390	5471.651	0.428571428571429
Tumor.391	14037.4958	0.476190476190476
Tumor.392	5566.6081	0.428571428571429
Tumor.393	11305.659	0.476190476190476
Tumor.394	12127.9454	0.5
Tumor.395	14834.502	0.5
Tumor.396	4980.8004	0.428571428571429
Tumor.397	5553.8581	0.428571428571429
Tumor.398	3649.4526	0.833333333333333
Tumor.399	9351.2647	0.428571428571429
Tumor.400	9346.1712	0.595238095238095
Tumor.401	11991.2337	0.547619047619048
Tumor.402	6406.4264	0.428571428571429
Tumor.403	12715.0989	0.428571428571429
Tumor.404	11066.3525	0.428571428571429
Tumor.405	5835.2023	0.619047619047619
Tumor.406	4217.4897	0.619047619047619
Tumor.407	11417.1632	0.5
Tumor.408	9921.7918	0.761904761904762
Tumor.409	13593.05	0.619047619047619
Tumor.410	10145.9904	0.428571428571429
Tumor.411	13851.4617	0.428571428571429
Tumor.412	10378.8542	0.547619047619048
Tumor.413	3131.277	0.404761904761905
Tumor.414	5961.6082	0.619047619047619
Tumor.415	13850.0214	0.452380952380952
Tumor.416	11395.1446	0.547619047619048
Tumor.417	6048.8781	0.619047619047619
Tumor.418	7507.8532	0.452380952380952
Tumor.419	11309.3626	0.523809523809524
Tumor.420	11408.5635	0.452380952380952
Tumor.421	10940.0031	0.5
Tumor.422	8703.2984	0.595238095238095
Tumor.423	7358.921	0.571428571428572
Tumor.424	6542.9937	0.547619047619048
Tumor.425	10676.3376	0.523809523809524
Tumor.426	2440.3238	0.761904761904762
Tumor.427	8865.4518	0.547619047619048
Tumor.428	9415.0651	0.785714285714286
Tumor.429	10774.074	0.452380952380952
Tumor.430	6293.0995	0.833333333333333
Tumor.431	3244.4216	0.357142857142857
Tumor.432	6800.1072	0.619047619047619
Tumor.433	6545.8399	0.452380952380952
Tumor.434	17949.8813	0.619047619047619
Tumor.435	7474.6916	0.5
Tumor.436	5145.887	0.619047619047619
Tumor.437	6432.1494	0.452380952380952
Tumor.438	8490.5782	0.428571428571429
Tumor.439	10018.8623	0.5
Tumor.440	8969.4818	0.428571428571429
Tumor.441	4858.197	0.476190476190476
Tumor.442	2615.6503	0.761904761904762
Tumor.443	5844.5743	0.428571428571429
Tumor.444	11481.2255	0.428571428571429
Tumor.445	10096.9603	0.428571428571429
Tumor.446	11415.7096	0.452380952380952
