Sample	Glyco_Genes_Sum	Corr
Tumor.303	10274.6407	0.833333333333333
Tumor.304	6284.9162	0.785714285714286
Tumor.305	5824.2373	0.476190476190476
Tumor.306	1031.2559	0.571428571428572
Tumor.307	4498.7326	0.714285714285714
Tumor.308	3672.6595	0.5
Tumor.309	7536.114	0.619047619047619
Tumor.310	2465.1055	0.333333333333333
Tumor.311	2721.1504	0.80952380952381
Tumor.312	5328.9734	0.523809523809524
Tumor.313	3963.5792	0.547619047619048
Tumor.314	2859.2664	0.761904761904762
Tumor.315	5784.2512	0.642857142857143
Tumor.316	5696.6216	0.547619047619048
Tumor.317	3903.951	0.714285714285714
Tumor.318	14908.8028	0.595238095238095
Tumor.319	5823.5021	0.476190476190476
Tumor.320	2638.0126	0.690476190476191
Tumor.321	534.0883	0.880952380952381
Tumor.322	3482.5756	0.738095238095238
Tumor.323	3521.6132	0.476190476190476
Tumor.324	5148.2114	0.714285714285714
Tumor.325	6590.8891	0.690476190476191
Tumor.326	1368.8326	0.452380952380952
Tumor.327	7131.6095	0.547619047619048
Tumor.328	3822.088	0.619047619047619
Tumor.329	5876.6641	0.833333333333333
Tumor.330	3599.4042	0.547619047619048
Tumor.331	5796.1277	0.738095238095238
Tumor.332	6696.9651	0.476190476190476
Tumor.333	4017.6644	0.452380952380952
Tumor.334	6840.4614	0.476190476190476
Tumor.335	4164.0564	0.571428571428572
Tumor.336	5701.7446	0.738095238095238
Tumor.337	8003.6221	0.571428571428572
Tumor.338	3656.2116	0.476190476190476
Tumor.339	5063.4234	0.690476190476191
Tumor.340	5740.0989	0.880952380952381
Tumor.341	5129.5482	0.547619047619048
Tumor.342	6568.3932	0.619047619047619
Tumor.343	4084.1748	0.595238095238095
Tumor.344	3754.1298	0.476190476190476
Tumor.345	2795.4111	0.738095238095238
Tumor.346	3524.5777	0.642857142857143
Tumor.347	2344.9306	0.80952380952381
Tumor.348	13765.6589	0.5
Tumor.349	3774.4885	0.785714285714286
Tumor.350	7321.7346	0.476190476190476
Tumor.351	2706.6991	0.571428571428572
Tumor.352	7978.5324	0.785714285714286
Tumor.353	6987.9135	0.785714285714286
Tumor.354	4551.4486	0.785714285714286
Tumor.355	12849.9228	0.690476190476191
Tumor.356	4578.5245	0.690476190476191
Tumor.357	911.0761	0.928571428571429
Tumor.358	4331.3547	0.761904761904762
Tumor.359	5882.6165	0.571428571428572
Tumor.360	4023.5563	0.452380952380952
Tumor.361	6558.4941	0.523809523809524
Tumor.362	4176.977	0.857142857142857
Tumor.363	3738.515	0.619047619047619
Tumor.364	8393.1352	0.523809523809524
Tumor.365	2843.9644	0.428571428571429
Tumor.366	3772.0346	0.428571428571429
Tumor.367	6669.0494	0.476190476190476
Tumor.368	2614.4727	0.833333333333333
